1,10.0,0.05,0.7,0.05
2,10.0,0.05,0.7,0.05
3,10.0,0.05,0.7,0.05
4,10.0,0.05,0.7,0.05
5,10.0,0.05,0.7,0.05
6,10.0,0.05,0.7,0.05
7,10.0,0.05,0.7,0.05
8,10.0,0.05,0.7,0.05
9,10.0,0.05,0.7,0.05
10,10.0,0.05,0.7,0.05
