1,303413.968720025,298127.292692164
2,329300.596558583,285622.735176928
3,336101.320821255,309096.202793248
4,326448.679932301,305366.773358879
5,352335.307770859,285183.978772885
6,361329.814053748,299662.940106316
7,358148.830124434,311948.119419529
8,345205.516205155,315567.859752887
9,349373.702043567,322149.205813537
10,356174.426306239,316993.818066028
